time,time,Main Price,Prev Close,Open,Bid,Ask,Volume
2-10-2018  9:48:25,2-10-2018  9:48:25,1194.515,1195.31,1190.96,1192.030 x 800,1193.280 x 900,1420404
2-10-2018  9:48:41,2-10-2018  9:48:41,1194.52,1195.31,1190.96,1192.03 x 800,1193.28 x 900,1420404
2-10-2018  9:48:57,2-10-2018  9:48:57,1195.0,1195.31,1190.96,1192.03 x 800,1193.28 x 900,1420404
2-10-2018  9:49:13,2-10-2018  9:49:13,1195.0,1195.3101,1190.96,1192.0300 x 800,1193.2800 x 900,1420404
2-10-2018  9:49:29,2-10-2018  9:49:29,1196.18,1195.31,1190.96,1192.10 x 800,1194.65 x 900,1420404
2-10-2018  9:49:45,2-10-2018  9:49:45,1195.82,1195.31,1190.96,1192.80 x 800,1194.65 x 900,1420404
2-10-2018  9:50:1,2-10-2018  9:50:1,1196.01,1195.31,1190.96,1192.10 x 800,1192.32 x 900,1420404
2-10-2018  9:50:17,2-10-2018  9:50:17,1196.01,1195.3101,1190.96,1192.10 x 800,1192.32 x 900,1420404
2-10-2018  9:50:33,2-10-2018  9:50:33,1195.19,1195.31,1190.96,1191.45 x 800,1192.32 x 900,1420404
2-10-2018  9:50:48,2-10-2018  9:50:48,1195.4,1195.31,1190.96,1191.45 x 800,1192.32 x 900,1420404
2-10-2018  9:51:4,2-10-2018  9:51:4,1195.4,1195.31,1190.96,1191.45 x 800,1192.32 x 900,1420404
2-10-2018  9:51:20,2-10-2018  9:51:20,1195.7125,1195.3101,1190.96,1191.4500 x 800,1192.3199 x 900,1420404
2-10-2018  9:51:36,2-10-2018  9:51:36,1195.71,1195.31,1190.96,1191.67 x 800,1193.00 x 900,1420404
2-10-2018  9:51:52,2-10-2018  9:51:52,1195.49,1195.31,1190.96,1191.670 x 800,1193.000 x 900,1420404
2-10-2018  9:52:8,2-10-2018  9:52:8,1195.49,1195.31,1190.96,1191.67 x 800,1193.00 x 900,1420404
2-10-2018  9:52:24,2-10-2018  9:52:24,1195.49,1195.31,1190.96,1191.67 x 800,1193.77 x 900,1420404
2-10-2018  9:52:40,2-10-2018  9:52:40,1195.14,1195.31,1190.96,1192.04 x 800,1193.77 x 900,1420404
2-10-2018  9:52:55,2-10-2018  9:52:55,1194.97,1195.31,1190.96,1192.04 x 800,1193.25 x 900,1420404
2-10-2018  9:53:11,2-10-2018  9:53:11,1195.297,1195.31,1190.96,1192.040 x 800,1193.250 x 900,1420404
2-10-2018  9:53:27,2-10-2018  9:53:27,1195.51,1195.31,1190.96,1192.04 x 800,1193.25 x 900,1420404
2-10-2018  9:53:43,2-10-2018  9:53:43,1195.51,1195.31,1190.96,1190.79 x 800,1193.25 x 900,1420404
2-10-2018  9:54:0,2-10-2018  9:54:0,1194.65,1195.31,1190.96,1190.79 x 800,1191.47 x 900,1420404
2-10-2018  9:54:16,2-10-2018  9:54:16,1195.27,1195.31,1190.96,1189.09 x 800,1191.47 x 900,1420404
2-10-2018  9:54:31,2-10-2018  9:54:31,1195.27,1195.31,1190.96,1189.09 x 800,1189.65 x 900,1420404
2-10-2018  9:54:47,2-10-2018  9:54:47,1195.27,1195.31,1190.96,1189.09 x 800,1189.65 x 900,1420404
2-10-2018  9:55:3,2-10-2018  9:55:3,1195.55,1195.31,1190.96,1187.03 x 800,1189.65 x 900,1420404
2-10-2018  9:55:19,2-10-2018  9:55:19,1197.015,1195.31,1190.96,1187.03 x 800,1189.59 x 900,1420404
2-10-2018  9:55:35,2-10-2018  9:55:35,1196.26,1195.31,1190.96,1187.03 x 800,1189.59 x 900,1420404
2-10-2018  9:55:51,2-10-2018  9:55:51,1196.26,1195.31,1190.96,1187.03 x 800,1189.59 x 900,1420404
2-10-2018  9:56:7,2-10-2018  9:56:7,1196.76,1195.31,1190.96,1190.09 x 800,1191.22 x 900,1420404
2-10-2018  9:56:23,2-10-2018  9:56:23,1196.35,1195.31,1190.96,1190.09 x 800,1189.59 x 900,1420404
2-10-2018  9:56:39,2-10-2018  9:56:39,1196.35,1195.31,1190.96,1190.090 x 800,1191.220 x 900,1420404
2-10-2018  9:56:55,2-10-2018  9:56:55,1196.35,1195.31,1190.96,1189.45 x 800,1190.52 x 900,1420404
2-10-2018  9:57:10,2-10-2018  9:57:10,1196.48,1195.31,1190.96,1189.45 x 800,1191.22 x 900,1420404
2-10-2018  9:57:26,2-10-2018  9:57:26,1196.48,1195.31,1190.96,1189.45 x 800,1191.22 x 900,1420404
2-10-2018  9:57:42,2-10-2018  9:57:42,1196.48,1195.31,1190.96,1190.32 x 800,1190.52 x 900,1420404
2-10-2018  9:57:58,2-10-2018  9:57:58,1196.48,1195.31,1190.96,1190.32 x 800,1190.52 x 900,1420404
2-10-2018  9:58:14,2-10-2018  9:58:14,1197.63,1195.31,1190.96,1190.32 x 800,1192.22 x 900,1420404
2-10-2018  9:58:30,2-10-2018  9:58:30,1198.23,1195.31,1190.96,1190.32 x 800,1190.52 x 900,1420404
2-10-2018  9:58:46,2-10-2018  9:58:46,1199.66,1195.31,1190.96,1190.78 x 800,1192.24 x 900,1420404
2-10-2018  9:59:2,2-10-2018  9:59:2,1198.37,1195.31,1190.96,1190.44 x 800,1192.24 x 900,1420404
2-10-2018  9:59:19,2-10-2018  9:59:19,1198.37,1195.31,1190.96,1190.78 x 800,1192.24 x 900,1420404
2-10-2018  9:59:35,2-10-2018  9:59:35,1197.9,1195.31,1190.96,1190.44 x 800,1192.24 x 900,1420404
2-10-2018  9:59:51,2-10-2018  9:59:51,1197.9,1195.31,1190.96,1192.10 x 800,1191.95 x 900,1420404
2-10-2018  10:0:6,2-10-2018  10:0:6,1198.47,1195.31,1190.96,1192.10 x 800,1193.29 x 900,1420404
2-10-2018  10:0:22,2-10-2018  10:0:22,1198.47,1195.31,1190.96,1192.10 x 800,1193.29 x 900,1420404
2-10-2018  10:0:38,2-10-2018  10:0:38,1198.47,1195.31,1190.96,1192.10 x 800,1193.29 x 900,1420404
2-10-2018  10:0:54,2-10-2018  10:0:54,1198.47,1195.31,1190.96,1192.10 x 800,1193.29 x 900,1420404
2-10-2018  10:1:10,2-10-2018  10:1:10,1198.4,1195.31,1190.96,1192.69 x 800,1193.29 x 900,1420404
2-10-2018  10:1:26,2-10-2018  10:1:26,1198.64,1195.31,1190.96,1193.19 x 800,1194.09 x 900,1420404
2-10-2018  10:1:43,2-10-2018  10:1:43,1199.69,1195.31,1190.96,1193.19 x 800,1194.09 x 900,1420404
2-10-2018  10:1:58,2-10-2018  10:1:58,1200.29,1195.31,1190.96,1193.19 x 800,1194.09 x 900,1420404
2-10-2018  10:2:14,2-10-2018  10:2:14,1199.98,1195.31,1190.96,1192.24 x 800,1193.14 x 900,1420404
2-10-2018  10:2:30,2-10-2018  10:2:30,1200.2,1195.31,1190.96,1192.24 x 800,1194.88 x 900,1420404
2-10-2018  10:2:46,2-10-2018  10:2:46,1200.06,1195.31,1190.96,1192.24 x 800,1194.88 x 900,1420404
2-10-2018  10:3:2,2-10-2018  10:3:2,1200.06,1195.31,1190.96,1193.28 x 800,1194.88 x 900,1420404
2-10-2018  10:3:18,2-10-2018  10:3:18,1200.47,1195.31,1190.96,1193.28 x 800,1194.79 x 900,1420404
2-10-2018  10:3:34,2-10-2018  10:3:34,1200.75,1195.31,1190.96,1193.280 x 800,1194.790 x 900,1420404
2-10-2018  10:3:50,2-10-2018  10:3:50,1198.9001,1195.3101,1190.96,1194.1801 x 800,1194.7900 x 900,1420404
2-10-2018  10:4:5,2-10-2018  10:4:5,1198.9,1195.31,1190.96,1194.18 x 800,1194.52 x 900,1420404
2-10-2018  10:4:21,2-10-2018  10:4:21,1198.55,1195.31,1190.96,1194.18 x 800,1194.52 x 900,1420404
2-10-2018  10:4:37,2-10-2018  10:4:37,1198.55,1195.3101,1190.96,1195.56 x 800,1197.27 x 900,1420404
2-10-2018  10:4:53,2-10-2018  10:4:53,1198.55,1195.3101,1190.96,1194.1801 x 800,1194.5200 x 900,1420404
2-10-2018  10:5:9,2-10-2018  10:5:9,1198.55,1195.31,1190.96,1195.56 x 800,1197.27 x 900,1420404
2-10-2018  10:5:25,2-10-2018  10:5:25,1198.55,1195.31,1190.96,1195.56 x 800,1197.27 x 900,1420404
2-10-2018  10:5:41,2-10-2018  10:5:41,1199.14,1195.31,1190.96,1195.56 x 800,1197.27 x 900,1420404
2-10-2018  10:5:57,2-10-2018  10:5:57,1198.2,1195.31,1190.96,1195.84 x 800,1196.38 x 900,1420404
2-10-2018  10:6:12,2-10-2018  10:6:12,1198.2,1195.31,1190.96,1195.84 x 800,1196.38 x 900,1420404
2-10-2018  10:6:29,2-10-2018  10:6:29,1198.23,1195.31,1190.96,1195.84 x 800,1196.38 x 900,1420404
2-10-2018  10:6:44,2-10-2018  10:6:44,1197.85,1195.31,1190.96,1195.17 x 800,1196.22 x 900,1420404
2-10-2018  10:7:0,2-10-2018  10:7:0,1198.0,1195.31,1190.96,1195.17 x 800,1196.22 x 900,1420404
2-10-2018  10:7:16,2-10-2018  10:7:16,1198.0,1195.31,1190.96,1195.17 x 800,1196.22 x 900,1420404
2-10-2018  10:7:32,2-10-2018  10:7:32,1198.0,1195.31,1190.96,1195.08 x 800,1196.18 x 900,1420404
2-10-2018  10:7:48,2-10-2018  10:7:48,1197.83,1195.31,1190.96,1195.08 x 800,1196.18 x 900,1420404
2-10-2018  10:8:4,2-10-2018  10:8:4,1197.9,1195.3101,1190.96,1194.74 x 800,1195.42 x 900,1420404
2-10-2018  10:8:20,2-10-2018  10:8:20,1197.92,1195.31,1190.96,1194.74 x 800,1195.42 x 900,1420404
2-10-2018  10:8:36,2-10-2018  10:8:36,1197.44,1195.31,1190.96,1194.74 x 800,1195.42 x 900,1420404
2-10-2018  10:8:51,2-10-2018  10:8:51,1196.85,1195.31,1190.96,1194.80 x 800,1195.99 x 900,1420404
2-10-2018  10:9:7,2-10-2018  10:9:7,1196.85,1195.31,1190.96,1194.80 x 800,1195.99 x 900,1420404
2-10-2018  10:9:23,2-10-2018  10:9:23,1196.85,1195.31,1190.96,1194.80 x 800,1195.99 x 900,1420404
2-10-2018  10:9:39,2-10-2018  10:9:39,1196.85,1195.31,1190.96,1194.80 x 800,1195.99 x 900,1420404
2-10-2018  10:9:55,2-10-2018  10:9:55,1196.85,1195.31,1190.96,1194.80 x 800,1195.99 x 900,1420404
2-10-2018  10:10:10,2-10-2018  10:10:10,1198.01,1195.31,1190.96,1195.19 x 800,1195.80 x 900,1420404
2-10-2018  10:10:26,2-10-2018  10:10:26,1198.4,1195.31,1190.96,1195.19 x 800,1195.80 x 900,1420404
2-10-2018  10:10:42,2-10-2018  10:10:42,1198.26,1195.31,1190.96,1195.19 x 800,1197.89 x 900,1420404
2-10-2018  10:10:58,2-10-2018  10:10:58,1197.99,1195.31,1190.96,1195.19 x 800,1197.89 x 900,1420404
2-10-2018  10:11:14,2-10-2018  10:11:14,1197.96,1195.31,1190.96,1196.76 x 800,1197.25 x 900,1420404
2-10-2018  10:11:30,2-10-2018  10:11:30,1197.97,1195.31,1190.96,1196.760 x 800,1197.250 x 900,1420404
2-10-2018  10:11:46,2-10-2018  10:11:46,1197.97,1195.31,1190.96,1196.76 x 800,1197.25 x 900,1420404
2-10-2018  10:12:2,2-10-2018  10:12:2,1197.97,1195.31,1190.96,1195.810 x 800,1197.000 x 900,1420404
2-10-2018  10:12:18,2-10-2018  10:12:18,1198.2867,1195.3101,1190.96,1195.8101 x 800,1197.0000 x 900,1420404
2-10-2018  10:12:34,2-10-2018  10:12:34,1198.2867,1195.3101,1190.96,1195.8101 x 800,1197.0000 x 900,1420404
2-10-2018  10:12:50,2-10-2018  10:12:50,1197.97,1195.31,1190.96,1195.8101 x 800,1197.0000 x 900,1420404
2-10-2018  10:13:6,2-10-2018  10:13:6,1197.64,1195.31,1190.96,1196.07 x 800,1196.99 x 900,1420404
2-10-2018  10:13:21,2-10-2018  10:13:21,1197.64,1195.31,1190.96,1196.07 x 800,1196.99 x 900,1420404
2-10-2018  10:13:37,2-10-2018  10:13:37,1197.74,1195.31,1190.96,1197.57 x 800,1197.72 x 900,1420404
2-10-2018  10:13:53,2-10-2018  10:13:53,1196.9978,1195.3101,1190.96,1197.5699 x 800,1197.7200 x 900,1420404
2-10-2018  10:14:9,2-10-2018  10:14:9,1197.8,1195.31,1190.96,1197.57 x 800,1197.72 x 900,1420404
2-10-2018  10:14:25,2-10-2018  10:14:25,1197.8,1195.31,1190.96,1197.90 x 800,1197.72 x 900,1420404
2-10-2018  10:14:41,2-10-2018  10:14:41,1197.607,1195.31,1190.96,1197.900 x 800,1199.450 x 900,1420404
2-10-2018  10:14:57,2-10-2018  10:14:57,1198.37,1195.31,1190.96,1197.90 x 800,1199.45 x 900,1420404
2-10-2018  10:15:13,2-10-2018  10:15:13,1198.37,1195.31,1190.96,1197.37 x 800,1198.48 x 900,1420404
2-10-2018  10:15:29,2-10-2018  10:15:29,1197.43,1195.31,1190.96,1197.37 x 800,1198.48 x 900,1420404
2-10-2018  10:15:45,2-10-2018  10:15:45,1197.455,1195.31,1190.96,1197.560 x 800,1198.480 x 900,1420404
2-10-2018  10:16:1,2-10-2018  10:16:1,1197.455,1195.31,1190.96,1197.560 x 800,1198.480 x 900,1420404
2-10-2018  10:16:17,2-10-2018  10:16:17,1197.45,1195.31,1190.96,1197.56 x 800,1198.79 x 900,1420404
2-10-2018  10:16:33,2-10-2018  10:16:33,1197.45,1195.31,1190.96,1197.56 x 800,1198.79 x 900,1420404
2-10-2018  10:16:49,2-10-2018  10:16:49,1198.15,1195.31,1190.96,1198.32 x 800,1199.49 x 900,1420404
2-10-2018  10:17:5,2-10-2018  10:17:5,1198.15,1195.31,1190.96,1198.32 x 800,1199.49 x 900,1420404
2-10-2018  10:17:21,2-10-2018  10:17:21,1198.15,1195.31,1190.96,1199.57 x 800,1199.49 x 900,1420404
2-10-2018  10:17:37,2-10-2018  10:17:37,1197.29,1195.31,1190.96,1198.32 x 800,1199.49 x 900,1420404
2-10-2018  10:17:53,2-10-2018  10:17:53,1197.9539,1195.3101,1190.96,1199.5699 x 800,1199.4900 x 900,1420404
2-10-2018  10:18:8,2-10-2018  10:18:8,1197.95,1195.31,1190.96,1199.64 x 800,1200.76 x 900,1420404
2-10-2018  10:18:24,2-10-2018  10:18:24,1197.76,1195.31,1190.96,1199.64 x 800,1200.76 x 900,1420404
2-10-2018  10:18:40,2-10-2018  10:18:40,1198.34,1195.31,1190.96,1199.64 x 800,1200.47 x 900,1420404
2-10-2018  10:18:56,2-10-2018  10:18:56,1198.34,1195.31,1190.96,1199.64 x 800,1200.47 x 900,1420404
2-10-2018  10:19:12,2-10-2018  10:19:12,1198.68,1195.31,1190.96,1198.89 x 800,1200.47 x 900,1420404
2-10-2018  10:19:28,2-10-2018  10:19:28,1198.68,1195.31,1190.96,1198.89 x 800,1200.47 x 900,1420404
2-10-2018  10:19:44,2-10-2018  10:19:44,1199.44,1195.31,1190.96,1198.89 x 800,1200.27 x 900,1420404
2-10-2018  10:19:59,2-10-2018  10:19:59,1199.42,1195.3101,1190.96,1198.8900 x 800,1200.2700 x 900,1420404
2-10-2018  10:20:15,2-10-2018  10:20:15,1199.42,1195.3101,1190.96,1198.8900 x 800,1200.2700 x 900,1420404
2-10-2018  10:20:31,2-10-2018  10:20:31,1199.42,1195.31,1190.96,1197.240 x 800,1198.310 x 900,1420404
2-10-2018  10:20:47,2-10-2018  10:20:47,1199.42,1195.31,1190.96,1197.240 x 800,1198.310 x 900,1420404
2-10-2018  10:21:3,2-10-2018  10:21:3,1199.29,1195.31,1190.96,1197.24 x 800,1198.31 x 900,1420404
2-10-2018  10:21:19,2-10-2018  10:21:19,1199.29,1195.31,1190.96,1198.65 x 800,1199.66 x 900,1420404
2-10-2018  10:21:35,2-10-2018  10:21:35,1198.75,1195.31,1190.96,1197.25 x 800,1198.15 x 900,1420404
2-10-2018  10:21:51,2-10-2018  10:21:51,1198.75,1195.31,1190.96,1198.65 x 800,1199.66 x 900,1420404
2-10-2018  10:22:7,2-10-2018  10:22:7,1198.775,1195.31,1190.96,1197.250 x 800,1198.150 x 900,1420404
2-10-2018  10:22:23,2-10-2018  10:22:23,1198.38,1195.31,1190.96,1197.25 x 800,1198.15 x 900,1420404
2-10-2018  10:22:38,2-10-2018  10:22:38,1198.84,1195.31,1190.96,1197.25 x 800,1198.15 x 900,1420404
2-10-2018  10:22:54,2-10-2018  10:22:54,1199.47,1195.31,1190.96,1197.57 x 800,1197.96 x 900,1420404
2-10-2018  10:23:10,2-10-2018  10:23:10,1199.83,1195.31,1190.96,1197.57 x 800,1197.96 x 900,1420404
2-10-2018  10:23:25,2-10-2018  10:23:25,1200.21,1195.31,1190.96,1197.57 x 800,1197.96 x 900,1420404
2-10-2018  10:23:41,2-10-2018  10:23:41,1200.21,1195.31,1190.96,1197.57 x 800,1197.96 x 900,1420404
2-10-2018  10:23:57,2-10-2018  10:23:57,1200.73,1195.31,1190.96,1197.57 x 800,1197.96 x 900,1420404
2-10-2018  10:24:13,2-10-2018  10:24:13,1200.73,1195.31,1190.96,1196.55 x 800,1197.47 x 900,1420404
2-10-2018  10:24:29,2-10-2018  10:24:29,1200.73,1195.31,1190.96,1196.55 x 800,1197.47 x 900,1420404
2-10-2018  10:24:45,2-10-2018  10:24:45,1200.73,1195.31,1190.96,1196.55 x 800,1197.47 x 900,1420404
2-10-2018  10:25:0,2-10-2018  10:25:0,1200.54,1195.31,1190.96,1196.55 x 800,1197.47 x 900,1420404
2-10-2018  10:25:16,2-10-2018  10:25:16,1200.27,1195.31,1190.96,1196.94 x 800,1197.90 x 900,1420404
2-10-2018  10:25:32,2-10-2018  10:25:32,1199.94,1195.31,1190.96,1198.02 x 800,1198.85 x 900,1420404
2-10-2018  10:25:48,2-10-2018  10:25:48,1199.91,1195.31,1190.96,1198.02 x 800,1198.85 x 900,1420404
2-10-2018  10:26:4,2-10-2018  10:26:4,1199.83,1195.31,1190.96,1198.02 x 800,1198.85 x 900,1420404
2-10-2018  10:26:20,2-10-2018  10:26:20,1199.83,1195.31,1190.96,1198.02 x 800,1198.85 x 900,1420404
2-10-2018  10:26:36,2-10-2018  10:26:36,1200.09,1195.31,1190.96,1197.47 x 800,1198.76 x 900,1420404
2-10-2018  10:26:52,2-10-2018  10:26:52,1199.12,1195.31,1190.96,1197.47 x 800,1198.76 x 900,1420404
2-10-2018  10:27:8,2-10-2018  10:27:8,1198.91,1195.31,1190.96,1197.83 x 800,1198.49 x 900,1420404
2-10-2018  10:27:24,2-10-2018  10:27:24,1199.52,1195.31,1190.96,1197.83 x 800,1198.49 x 900,1420404
2-10-2018  10:27:40,2-10-2018  10:27:40,1199.74,1195.31,1190.96,1197.83 x 800,1198.49 x 900,1420404
2-10-2018  10:27:56,2-10-2018  10:27:56,1199.74,1195.31,1190.96,1197.83 x 800,1198.49 x 900,1420404
2-10-2018  10:28:12,2-10-2018  10:28:12,1199.74,1195.31,1190.96,1197.81 x 800,1198.88 x 900,1420404
2-10-2018  10:28:28,2-10-2018  10:28:28,1200.47,1195.31,1190.96,1197.81 x 800,1198.88 x 900,1420404
2-10-2018  10:28:43,2-10-2018  10:28:43,1200.76,1195.31,1190.96,1197.81 x 800,1198.88 x 900,1420404
2-10-2018  10:29:0,2-10-2018  10:29:0,1201.65,1195.31,1190.96,1196.54 x 800,1197.79 x 900,1420404
2-10-2018  10:29:16,2-10-2018  10:29:16,1201.685,1195.31,1190.96,1197.48 x 800,1197.79 x 900,1420404
2-10-2018  10:29:32,2-10-2018  10:29:32,1202.51,1195.31,1190.96,1197.48 x 800,1197.79 x 900,1420404
2-10-2018  10:29:48,2-10-2018  10:29:48,1202.9,1195.31,1190.96,1197.48 x 800,1197.79 x 900,1420404
2-10-2018  10:30:4,2-10-2018  10:30:4,1203.38,1195.31,1190.96,1197.62 x 800,1198.71 x 900,1420404
2-10-2018  10:30:20,2-10-2018  10:30:20,1204.37,1195.31,1190.96,1197.62 x 800,1198.32 x 900,1420404
2-10-2018  10:30:36,2-10-2018  10:30:36,1203.82,1195.31,1190.96,1197.62 x 800,1198.32 x 900,1420404
2-10-2018  10:30:52,2-10-2018  10:30:52,1203.035,1195.31,1190.96,1197.400 x 800,1198.320 x 900,1420404
2-10-2018  10:31:8,2-10-2018  10:31:8,1202.835,1195.31,1190.96,1197.40 x 800,1198.32 x 900,1420404
2-10-2018  10:31:24,2-10-2018  10:31:24,1203.23,1195.31,1190.96,1197.40 x 800,1198.32 x 900,1420404
2-10-2018  10:31:40,2-10-2018  10:31:40,1203.525,1195.31,1190.96,1197.400 x 800,1198.320 x 900,1420404
2-10-2018  10:31:56,2-10-2018  10:31:56,1203.53,1195.31,1190.96,1197.43 x 800,1197.72 x 900,1420404
2-10-2018  10:32:12,2-10-2018  10:32:12,1202.87,1195.31,1190.96,1197.43 x 800,1197.72 x 900,1420404
2-10-2018  10:32:28,2-10-2018  10:32:28,1202.35,1195.31,1190.96,1197.43 x 800,1197.72 x 900,1420404
2-10-2018  10:32:44,2-10-2018  10:32:44,1202.35,1195.31,1190.96,1197.01 x 800,1197.72 x 900,1420404
2-10-2018  10:32:59,2-10-2018  10:32:59,1203.1703,1195.3101,1190.96,1197.0100 x 800,1197.7200 x 900,1420404
2-10-2018  10:33:15,2-10-2018  10:33:15,1203.6083,1195.3101,1190.96,1197.0100 x 800,1197.7200 x 900,1420404
2-10-2018  10:33:31,2-10-2018  10:33:31,1203.9,1195.31,1190.96,1197.59 x 800,1198.26 x 900,1420404
2-10-2018  10:33:47,2-10-2018  10:33:47,1203.51,1195.31,1190.96,1197.59 x 800,1198.26 x 900,1420404
2-10-2018  10:34:3,2-10-2018  10:34:3,1203.22,1195.31,1190.96,1197.59 x 800,1198.26 x 900,1420404
2-10-2018  10:34:19,2-10-2018  10:34:19,1203.51,1195.31,1190.96,1198.39 x 800,1198.35 x 900,1420404
2-10-2018  10:34:35,2-10-2018  10:34:35,1204.18,1195.31,1190.96,1198.39 x 800,1198.35 x 900,1420404
2-10-2018  10:34:51,2-10-2018  10:34:51,1204.18,1195.31,1190.96,1198.39 x 800,1198.35 x 900,1420404
