,time,Main Price,Prev Close,Open,Bid,Ask,Volume
108,27-9-2018  11:30:51,2004.05,1974.85,1993.24,2005.76 x 1000,2006.44 x 800,4593670
109,27-9-2018  11:31:19,2004.88,1974.85,1993.236,2006.350 x 1000,2006.640 x 800,4593670
110,27-9-2018  11:31:47,2004.88,1974.85,1993.2365,2006.3500 x 1000,2006.6400 x 800,4593670
111,27-9-2018  11:32:16,2003.55,1974.85,1993.2365,2006.2000 x 1000,2006.5800 x 800,4593670
112,27-9-2018  11:32:44,2004.06,1974.85,1993.24,2006.19 x 1000,2006.93 x 800,4593670
113,27-9-2018  11:33:12,2004.0601,1974.85,1993.2365,2006.1899 x 1000,2006.9301 x 800,4593670
114,27-9-2018  11:33:41,2004.03,1974.85,1993.24,2007.21 x 1000,2007.99 x 800,4593670
115,27-9-2018  11:34:10,2004.03,1974.85,1993.24,2007.21 x 1000,2007.99 x 800,4593670
116,27-9-2018  11:34:38,2005.15,1974.85,1993.24,2006.74 x 1000,2007.56 x 800,4593670
117,27-9-2018  11:35:7,2005.5,1974.85,1993.24,2007.18 x 1000,2007.49 x 800,4593670
118,27-9-2018  11:35:35,2004.9288,1974.85,1993.2365,2007.1801 x 1000,2007.4900 x 800,4593670
119,27-9-2018  11:36:4,2004.82,1974.85,1993.24,2007.18 x 1000,2007.49 x 800,4593670
120,27-9-2018  11:36:32,2003.75,1974.85,1993.2365,2007.0601 x 1000,2007.8400 x 800,4593670
121,27-9-2018  11:37:1,2003.75,1974.85,1993.24,2005.36 x 1000,2005.67 x 800,4593670
122,27-9-2018  11:37:30,2004.64,1974.85,1993.2365,2005.4100 x 1000,2005.6700 x 800,4593670
123,27-9-2018  11:37:59,2004.3566,1974.85,1993.2365,2005.4100 x 1000,2006.4399 x 800,4593670
124,27-9-2018  11:38:28,2004.52,1974.85,1993.24,2005.43 x 1000,2006.44 x 800,4593670
125,27-9-2018  11:38:56,2004.03,1974.85,1993.24,2005.43 x 1000,2005.91 x 800,4593670
126,27-9-2018  11:39:24,2003.52,1974.85,1993.24,2005.34 x 1000,2006.04 x 800,4593670
127,27-9-2018  11:39:52,2003.92,1974.85,1993.24,2003.88 x 1000,2006.04 x 800,4593670
128,27-9-2018  11:40:21,2004.42,1974.85,1993.24,2003.88 x 1000,2003.70 x 800,4593670
129,27-9-2018  11:40:50,2005.6379,1974.85,1993.2365,2003.0300 x 1000,2003.7000 x 800,4593670
130,27-9-2018  11:41:18,2005.99,1974.85,1993.24,2003.03 x 1000,2004.01 x 800,4593670
131,27-9-2018  11:41:47,2006.2,1974.85,1993.2365,2001.9500 x 1000,2002.5000 x 800,4593670
132,27-9-2018  11:42:15,2006.2,1974.85,1993.24,2001.80 x 1000,2002.50 x 800,4593670
133,27-9-2018  11:42:43,2007.21,1974.85,1993.2365,2001.8000 x 1000,2002.5800 x 800,4593670
134,27-9-2018  11:43:11,2007.372,1974.85,1993.236,2004.280 x 1000,2002.580 x 800,4593670
135,27-9-2018  11:43:40,2007.1552,1974.85,1993.2365,2004.2800 x 1000,2005.2800 x 800,4593670
136,27-9-2018  11:44:8,2007.51,1974.85,1993.24,2005.07 x 1000,2005.95 x 800,4593670
137,27-9-2018  11:44:36,2008,1974.85,1993.2365,2004.5601 x 1000,2005.9500 x 800,4593670
138,27-9-2018  11:45:5,2008,1974.85,1993.24,2004.56 x 1000,2004.88 x 800,4593670
139,27-9-2018  11:45:33,2007.535,1974.85,1993.236,2004.270 x 1000,2005.140 x 800,4593670
140,27-9-2018  11:46:2,2007.6659,1974.85,1993.2365,2004.2700 x 1000,2005.1400 x 800,4593670
141,27-9-2018  11:46:30,2006.9407,1974.85,1993.2365,2004.2700 x 1000,2005.1400 x 800,4593670
142,27-9-2018  11:46:58,2007.1,1974.85,1993.24,2004.42 x 1000,2004.90 x 800,4593670
143,27-9-2018  11:47:27,2008,1974.85,1993.24,2004.15 x 1000,2004.48 x 800,4593670
144,27-9-2018  11:47:55,2008,1974.85,1993.24,2003.18 x 1000,2004.48 x 800,4593670
145,27-9-2018  11:48:24,2008.67,1974.85,1993.24,2004.09 x 1000,2003.93 x 800,4593670
146,27-9-2018  11:48:52,2008.77,1974.85,1993.24,2004.09 x 1000,2004.68 x 800,4593670
147,27-9-2018  11:49:21,2008.25,1974.85,1993.24,2003.72 x 1000,2004.68 x 800,4593670
148,27-9-2018  11:49:49,2008.41,1974.85,1993.24,2003.72 x 1000,2005.00 x 800,4593670
149,27-9-2018  11:50:18,2008.65,1974.85,1993.2365,2004.6300 x 1000,2005.4900 x 800,4593670
150,27-9-2018  11:50:48,2008.52,1974.85,1993.2365,2004.6300 x 1000,2005.4900 x 800,4593670
151,27-9-2018  11:51:16,2008.99,1974.85,1993.24,2004.86 x 1000,2005.49 x 800,4593670
152,27-9-2018  11:51:44,2009.55,1974.85,1993.2365,2003.7700 x 1000,2004.6000 x 800,4593670
153,27-9-2018  11:52:13,2008.425,1974.85,1993.236,2003.770 x 1000,2004.600 x 800,4593670
154,27-9-2018  11:52:42,2008.715,1974.85,1993.236,2003.890 x 1000,2004.500 x 800,4593670
155,27-9-2018  11:53:10,2008.8113,1974.85,1993.2365,2003.8900 x 1000,2004.5000 x 800,4593670
156,27-9-2018  11:53:38,2008.82,1974.85,1993.24,2003.54 x 1000,2004.89 x 800,4593670
157,27-9-2018  11:54:7,2008.08,1974.85,1993.24,2003.53 x 1000,2004.15 x 800,4593670
158,27-9-2018  11:54:36,2007.8519,1974.85,1993.2365,2003.3400 x 1000,2004.1500 x 800,4593670
159,27-9-2018  11:55:4,2007.999,1974.85,1993.236,2003.340 x 1000,2004.430 x 800,4593670
160,27-9-2018  11:55:32,2008,1974.85,1993.24,2003.83 x 1000,2004.43 x 800,4593670
161,27-9-2018  11:56:1,2008.48,1974.85,1993.24,2003.83 x 1000,2004.43 x 800,4593670
162,27-9-2018  11:56:30,2008.99,1974.85,1993.24,2005.16 x 1000,2006.83 x 800,4593670
163,27-9-2018  11:56:59,2009.22,1974.85,1993.24,2006.16 x 1000,2006.83 x 800,4593670
164,27-9-2018  11:57:27,2009.79,1974.85,1993.24,2006.16 x 1000,2006.99 x 800,4593670
165,27-9-2018  11:57:56,2009.91,1974.85,1993.24,2006.75 x 1000,2006.99 x 800,4593670
166,27-9-2018  11:58:24,2009.12,1974.85,1993.24,2006.75 x 1000,2007.65 x 800,4593670
167,27-9-2018  11:58:53,2009.3993,1974.85,1993.2365,2006.9800 x 1000,2007.6500 x 800,4593670
168,27-9-2018  11:59:22,2009.14,1974.85,1993.24,2007.41 x 1000,2007.67 x 800,4593670
169,27-9-2018  11:59:51,2009.04,1974.85,1993.24,2007.41 x 1000,2007.87 x 800,4593670
170,27-9-2018  12:0:20,2009.7,1974.85,1993.2365,2007.5300 x 1000,2007.8700 x 800,4593670
171,27-9-2018  12:0:49,2009.36,1974.85,1993.24,2007.53 x 1000,2007.99 x 800,4593670
172,27-9-2018  12:1:18,2008.83,1974.85,1993.24,2007.21 x 1000,2007.81 x 800,4593670
173,27-9-2018  12:1:46,2008.769,1974.85,1993.2365,2007.20 x 1000,2007.81 x 800,4593670
174,27-9-2018  12:2:15,2009.13,1974.85,1993.236,2007.200 x 1000,2007.100 x 800,4593670
175,27-9-2018  12:2:44,2008.28,1974.85,1993.24,2007.31 x 1000,2007.10 x 800,4593670
176,27-9-2018  12:3:13,2008.46,1974.85,1993.24,2008.00 x 1000,2008.30 x 800,4593670
177,27-9-2018  12:3:42,2008.3,1974.85,1993.2365,2008.0000 x 1000,2008.7000 x 800,4593670
178,27-9-2018  12:4:11,2009.49,1974.85,1993.2365,2008.3300 x 1000,2008.7000 x 800,4593670
179,27-9-2018  12:4:39,2009.1678,1974.85,1993.2365,2008.3300 x 1000,2008.8101 x 800,4593670
180,27-9-2018  12:5:8,2009.12,1974.85,1993.236,2008.020 x 1000,2008.650 x 800,4593670
181,27-9-2018  12:5:36,2009.1901,1974.85,1993.2365,2008.2900 x 1000,2008.6500 x 800,4593670
182,27-9-2018  12:6:4,2009.7,1974.85,1993.24,2008.29 x 1000,2008.80 x 800,4593670
183,27-9-2018  12:6:34,2009.65,1974.85,1993.24,2008.76 x 1000,2008.80 x 800,4593670
184,27-9-2018  12:7:2,2010,1974.85,1993.24,2008.7600 x 1000,2009.5400 x 800,4593670
185,27-9-2018  12:7:30,2010.3,1974.85,1993.24,2008.13 x 1000,2008.71 x 800,4593670
186,27-9-2018  12:7:59,2010.35,1974.85,1993.24,2008.13 x 1000,2008.71 x 800,4593670
187,27-9-2018  12:8:27,2010.39,1974.85,1993.24,2008.43 x 1000,2008.98 x 800,4593670
188,27-9-2018  12:8:56,2010.7,1974.85,1993.24,2008.36 x 1000,2008.98 x 800,4593670
189,27-9-2018  12:9:24,2011.63,1974.85,1993.24,2008.36 x 1000,2008.18 x 800,4593670
190,27-9-2018  12:9:53,2011.6262,1974.85,1993.2365,2007.4800 x 1000,2008.1801 x 800,4593670
191,27-9-2018  12:10:22,2011.01,1974.85,1993.24,2007.48 x 1000,2007.99 x 800,4593670
192,27-9-2018  12:10:51,2010.59,1974.85,1993.2365,2007.5900 x 1000,2008.1400 x 800,4593670
193,27-9-2018  12:11:19,2010.3975,1974.85,1993.2365,2008.2600 x 1000,2008.1400 x 800,4593670
194,27-9-2018  12:11:48,2010.4,1974.85,1993.24,2008.26 x 1000,2008.98 x 800,4593670
195,27-9-2018  12:12:16,2009.83,1974.85,1993.2365,2008.9399 x 1000,2008.9800 x 800,4593670
196,27-9-2018  12:12:45,2010.01,1974.85,1993.24,2008.93 x 1000,2009.39 x 800,4593670
197,27-9-2018  12:13:13,2009.86,1974.85,1993.24,2008.93 x 1000,2009.99 x 800,4593670
198,27-9-2018  12:13:42,2010.5,1974.85,1993.24,2009.15 x 1000,2009.99 x 800,4593670
199,27-9-2018  12:14:10,2009.94,1974.85,1993.24,2009.15 x 1000,2009.56 x 800,4593670
200,27-9-2018  12:14:39,2010.8,1974.85,1993.24,2008.83 x 1000,2009.56 x 800,4593670
201,27-9-2018  12:15:8,2011,1974.85,1993.24,2009.38 x 1000,2009.65 x 800,4593670
202,27-9-2018  12:15:36,2011.45,1974.85,1993.2365,2009.3800 x 1000,2009.8101 x 800,4593670
203,27-9-2018  12:16:5,2011.14,1974.85,1993.24,2009.60 x 1000,2009.81 x 800,4593670
204,27-9-2018  12:16:33,2010.84,1974.85,1993.24,2009.60 x 1000,2009.46 x 800,4593670
205,27-9-2018  12:17:2,2011,1974.85,1993.236,2008.370 x 1000,2008.530 x 800,4593670
206,27-9-2018  12:17:30,2010.72,1974.85,1993.236,2008.580 x 1000,2008.530 x 800,4593670
207,27-9-2018  12:17:59,2010.4199,1974.85,1993.2365,2008.5800 x 1000,2008.5699 x 800,4593670
208,27-9-2018  12:18:27,2010.2106,1974.85,1993.2365,2008.6300 x 1000,2008.5699 x 800,4593670
209,27-9-2018  12:18:56,2010.1,1974.85,1993.2365,2008.3400 x 1000,2009.0000 x 800,4593670
210,27-9-2018  12:19:24,2010.1,1974.85,1993.2365,2008.3400 x 1000,2009.0000 x 800,4593670
211,27-9-2018  12:19:52,2009.22,1974.85,1993.2365,2009.0200 x 1000,2009.4800 x 800,4593670
212,27-9-2018  12:20:20,2010,1974.85,1993.2365,2009.0200 x 1000,2009.7200 x 800,4593670
213,27-9-2018  12:20:49,2010.04,1974.85,1993.24,2009.17 x 1000,2009.72 x 800,4593670
214,27-9-2018  12:21:17,2009.98,1974.85,1993.24,2009.30 x 1000,2009.72 x 800,4593670
215,27-9-2018  12:21:46,2010.42,1974.85,1993.2365,2009.3000 x 1000,2009.7800 x 800,4593670
216,27-9-2018  12:22:14,2010.57,1974.85,1993.24,2009.73 x 1000,2009.78 x 800,4593670
217,27-9-2018  12:22:44,2010.4351,1974.85,1993.2365,2010.14 x 1000,2010.48 x 800,4593670
218,27-9-2018  12:23:13,2010.75,1974.85,1993.24,2010.14 x 1000,2010.48 x 800,4593670
219,27-9-2018  12:23:42,2010.75,1974.85,1993.2365,2010.3500 x 1000,2010.6500 x 800,4593670
220,27-9-2018  12:24:10,2010,1974.85,1993.24,2010.35 x 1000,2011.18 x 800,4593670
221,27-9-2018  12:24:39,2009.62,1974.85,1993.24,2010.96 x 1000,2011.18 x 800,4593670
222,27-9-2018  12:25:8,2009.5,1974.85,1993.24,2011.44 x 1000,2011.79 x 1000,4593670
223,27-9-2018  12:25:36,2009.5,1974.85,1993.24,2011.44 x 1000,2011.79 x 1000,4593670
224,27-9-2018  12:26:5,2010.5382,1974.85,1993.2365,2010.6200 x 1000,2011.3199 x 1000,4593670
225,27-9-2018  12:26:34,2010.75,1974.85,1993.24,2010.62 x 1000,2011.32 x 1000,4593670
226,27-9-2018  12:27:2,2010.77,1974.85,1993.24,2010.21 x 1000,2010.74 x 1000,4593670
227,27-9-2018  12:27:30,2010.77,1974.85,1993.24,2010.21 x 1000,2010.46 x 1000,4593670
228,27-9-2018  12:27:59,2011.08,1974.85,1993.24,2009.99 x 1000,2010.46 x 1000,4593670
229,27-9-2018  12:28:28,2011.15,1974.85,1993.24,2009.99 x 1000,2010.45 x 1000,4593670
230,27-9-2018  12:28:57,2011.17,1974.85,1993.24,2010.20 x 1000,2010.86 x 1000,4593670
231,27-9-2018  12:29:25,2011.41,1974.85,1993.24,2010.20 x 1000,2010.86 x 1000,4593670
232,27-9-2018  12:29:54,2011.1321,1974.85,1993.2365,2010.6100 x 1000,2010.7900 x 1000,4593670
233,27-9-2018  12:30:22,2011.31,1974.85,1993.24,2010.61 x 1000,2010.79 x 1000,4593670
234,27-9-2018  12:30:51,2010.53,1974.85,1993.24,2011.06 x 1000,2011.33 x 1000,4593670
235,27-9-2018  12:31:20,2011.31,1974.85,1993.24,2011.06 x 1000,2011.42 x 1000,4593670
236,27-9-2018  12:31:48,2010.91,1974.85,1993.24,2011.01 x 1000,2011.42 x 1000,4593670
237,27-9-2018  12:32:17,2010.86,1974.85,1993.24,2010.87 x 1000,2011.40 x 1000,4593670
238,27-9-2018  12:32:47,2009.907,1974.85,1993.236,2010.870 x 1000,2010.180 x 1000,4593670
239,27-9-2018  12:33:15,2009.792,1974.85,1993.2365,2010.0100 x 1000,2010.1801 x 1000,4593670
240,27-9-2018  12:33:44,2010.49,1974.85,1993.24,2009.90 x 1000,2010.40 x 1000,4593670
241,27-9-2018  12:34:13,2010.45,1974.85,1993.24,2009.90 x 1000,2010.40 x 1000,4593670
242,27-9-2018  12:34:41,2010.69,1974.85,1993.24,2009.86 x 1000,2010.41 x 1000,4593670
243,27-9-2018  12:35:10,2010.69,1974.85,1993.24,2009.86 x 1000,2009.92 x 1000,4593670
244,27-9-2018  12:35:38,2010.38,1974.85,1993.2365,2009.8900 x 1000,2009.9200 x 1000,4593670
245,27-9-2018  12:36:7,2010.6,1974.85,1993.24,2010.23 x 1000,2010.42 x 1000,4593670
246,27-9-2018  12:36:35,2010.18,1974.85,1993.24,2010.23 x 1000,2010.42 x 1000,4593670
247,27-9-2018  12:37:4,2010.18,1974.85,1993.24,2010.23 x 1000,2010.42 x 1000,4593670
248,27-9-2018  12:37:32,2010.85,1974.85,1993.24,2010.23 x 1000,2010.42 x 1000,4593670
249,27-9-2018  12:38:1,2010.68,1974.85,1993.24,2010.25 x 1000,2010.98 x 1000,4593670
250,27-9-2018  12:38:30,2010.819,1974.85,1993.236,2010.250 x 1000,2010.980 x 1000,4593670
251,27-9-2018  12:38:58,2011.6801,1974.85,1993.2365,2010.2300 x 1000,2010.8800 x 1000,4593670
252,27-9-2018  12:39:28,2011.79,1974.85,1993.24,2009.31 x 1000,2010.74 x 1000,4593670
253,27-9-2018  12:39:56,2012,1974.85,1993.24,2009.31 x 1000,2009.62 x 1000,4593670
254,27-9-2018  12:40:25,2011.09,1974.85,1993.24,2009.37 x 1000,2009.62 x 1000,4593670
255,27-9-2018  12:40:54,2011.0699,1974.85,1993.2365,2010.0500 x 1000,2010.4900 x 1000,4593670
256,27-9-2018  12:41:22,2011,1974.85,1993.2365,2010.05 x 1000,2010.97 x 1000,4593670
257,27-9-2018  12:41:51,2011.24,1974.85,1993.24,2010.54 x 1000,2010.97 x 1000,4593670
